,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.04395360946655273,0.016417759555814166,0.001477670669555664,9.270864678267071e-05,0.638869563138089,3,115,"OrderedDict([('colsample_bytree', 0.638869563138089), ('max_depth', 3), ('n_estimators', 115)])",0.8824600350024078,0.7734892787524367,0.6884607667613286,0.5820809723248748,0.6555904760499511,0.7164163057781998,0.1033006483974518,7
1,0.05605826377868652,0.00041268190247364624,0.0015930652618408204,2.7145146250405427e-05,0.4344378451083927,4,141,"OrderedDict([('colsample_bytree', 0.4344378451083927), ('max_depth', 4), ('n_estimators', 141)])",0.9145145360072142,0.7431561996779389,0.6560824176900327,0.5645600706035839,0.6756653463970537,0.7107957140751647,0.11675710718744559,12
2,0.05555624961853027,0.000380966731093734,0.0016035079956054688,1.9171344538319864e-05,0.32943107308295805,5,130,"OrderedDict([('colsample_bytree', 0.32943107308295805), ('max_depth', 5), ('n_estimators', 130)])",0.8451804799354709,0.666118892001245,0.6466648189209164,0.5420100949544566,0.5984065460809648,0.6596761663786107,0.10219777390934415,16
3,0.027081727981567383,0.0002738564680962986,0.001407957077026367,1.083963193665009e-05,0.21056381166359986,4,74,"OrderedDict([('colsample_bytree', 0.21056381166359986), ('max_depth', 4), ('n_estimators', 74)])",0.8075427025198714,0.6725226917057903,0.6509306023194913,0.5402453032370468,0.6299943406904358,0.6602471280945271,0.08631238900021912,15
4,0.02403535842895508,0.00016845318551874088,0.0013786792755126954,9.109461926467555e-06,0.7359512175473633,4,56,"OrderedDict([('colsample_bytree', 0.7359512175473633), ('max_depth', 4), ('n_estimators', 56)])",0.8904787140081257,0.7721986959736507,0.6797894970830974,0.5961159028130109,0.6422535854572029,0.7161672790670175,0.10461635254336617,8
5,0.030704307556152343,0.00041337668622377384,0.0014098167419433593,1.3176072865156954e-05,0.7731457434156965,4,72,"OrderedDict([('colsample_bytree', 0.7731457434156965), ('max_depth', 4), ('n_estimators', 72)])",0.9025909626231946,0.7847299354148669,0.6585388864333661,0.5961159028130109,0.6415928123245197,0.7167136999217916,0.11202486369134448,6
6,0.031828451156616214,0.0005125950524739824,0.0014188766479492187,5.962180844187377e-06,0.30254673892320993,3,107,"OrderedDict([('colsample_bytree', 0.30254673892320993), ('max_depth', 3), ('n_estimators', 107)])",0.7894990178095201,0.6739459459459459,0.6595243543155725,0.5354402554850483,0.6157347965153349,0.6548288740142844,0.08283181361547375,17
7,0.03681826591491699,0.00020529586881565175,0.0014244556427001954,1.1877553227222674e-05,0.5552072415771154,3,117,"OrderedDict([('colsample_bytree', 0.5552072415771154), ('max_depth', 3), ('n_estimators', 117)])",0.8824600350024078,0.7823719925114855,0.68125,0.5879675234723719,0.6555904760499511,0.7179280054072433,0.1032906450249633,3
8,0.03526053428649902,0.00015462782845291503,0.001410055160522461,7.078101132871849e-06,0.4915228470233799,3,115,"OrderedDict([('colsample_bytree', 0.4915228470233799), ('max_depth', 3), ('n_estimators', 115)])",0.878777858891227,0.7588329538746944,0.6801790801790801,0.5663751334483041,0.6364679930018187,0.7041266038790248,0.10735220978648206,13
9,0.04509711265563965,0.024449176598382503,0.0014538764953613281,3.563348920811973e-05,0.39966542288802687,4,80,"OrderedDict([('colsample_bytree', 0.39966542288802687), ('max_depth', 4), ('n_estimators', 80)])",0.886586270147914,0.7331719128329298,0.6771098967820279,0.5900806290295281,0.6689589208265309,0.7111815259237861,0.09885287343816725,11
10,0.03718843460083008,0.018774111993162132,0.0014225959777832032,4.2453077579608436e-05,0.5935301174218026,5,50,"OrderedDict([('colsample_bytree', 0.5935301174218026), ('max_depth', 5), ('n_estimators', 50)])",0.9127484437357353,0.7793778801843319,0.6720378162173394,0.5822874369385997,0.6399383641512576,0.7172779882454527,0.11688937942404501,4
11,0.08651227951049804,0.01774754645972767,0.0017697334289550782,5.4709329037620596e-05,0.686516048110283,5,150,"OrderedDict([('colsample_bytree', 0.686516048110283), ('max_depth', 5), ('n_estimators', 150)])",0.90280393387738,0.7791863000444028,0.6514673934510408,0.5961159028130109,0.6548198366134907,0.716878673359865,0.11060201114748446,5
12,0.06235594749450683,0.029828338508120344,0.001521921157836914,6.235447662463579e-05,0.8,3,150,"OrderedDict([('colsample_bytree', 0.8), ('max_depth', 3), ('n_estimators', 150)])",0.8831518557545954,0.7771164021164022,0.6562307074947525,0.5879629629629629,0.6548198366134907,0.7118563529884407,0.10516460622174956,10
13,0.06146326065063477,0.028736161148147876,0.0015349864959716796,3.5606168489229375e-05,0.5725338673349122,3,150,"OrderedDict([('colsample_bytree', 0.5725338673349122), ('max_depth', 3), ('n_estimators', 150)])",0.8824600350024078,0.7676128182977497,0.6739733814874264,0.5822874369385997,0.6622686954877639,0.7137204734427894,0.10283888790496637,9
14,0.032823038101196286,0.026961333661356612,0.001374530792236328,3.064486660539828e-05,0.7095738756071026,3,58,"OrderedDict([('colsample_bytree', 0.7095738756071026), ('max_depth', 3), ('n_estimators', 58)])",0.8797597597597596,0.7478503144316204,0.6737285030526726,0.5786929965012156,0.6290353627014243,0.7018133872893385,0.10490790470637727,14
15,0.04474067687988281,0.01850220417213054,0.001494121551513672,5.122358670404511e-05,0.8,5,65,"OrderedDict([('colsample_bytree', 0.8), ('max_depth', 5), ('n_estimators', 65)])",0.9126910126910127,0.7774833445617185,0.6502758648463615,0.588361348894547,0.6614384292663255,0.718050000051993,0.11492153482222932,2
