,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.1682209014892578,0.20461657325990693,0.014493513107299804,0.0022570175847797078,4,0.8408103914593377,108,"{'max_depth': 4, 'max_features': 0.8408103914593377, 'n_estimators': 108}",-0.4118493043529252,-0.4104228568028849,-0.45600092897298444,-0.364335079688527,-0.49706101404463693,-0.4279338367723917,0.04511424787687977,8
1,0.05686960220336914,0.0020722697498543,0.011082649230957031,0.0016625751485610453,4,0.7272999968223972,86,"{'max_depth': 4, 'max_features': 0.7272999968223972, 'n_estimators': 86}",-0.40473914772945574,-0.41981764695453544,-0.4614519557264885,-0.3528054964870009,-0.5004496388013655,-0.4278527771397692,0.050259539671193856,7
2,0.06304359436035156,0.008147342850745162,0.011058521270751954,0.0014134905476047405,4,0.6959964137280259,102,"{'max_depth': 4, 'max_features': 0.6959964137280259, 'n_estimators': 102}",-0.41544097596722107,-0.4133316767996538,-0.458200411704567,-0.3624238039392284,-0.48911552484496207,-0.4277024786511265,0.04317373259147704,6
3,0.05705041885375976,0.004838814481365996,0.01105198860168457,0.0018517889699441715,5,0.878173651793706,87,"{'max_depth': 5, 'max_features': 0.878173651793706, 'n_estimators': 87}",-0.4027545001977433,-0.4052608467595302,-0.4509425698304321,-0.35385439825723325,-0.487059955417428,-0.4199744540924734,0.045484871148372054,1
4,0.05068206787109375,0.0024489044411666393,0.010788154602050782,0.002063810672450146,3,0.47535362793228186,76,"{'max_depth': 3, 'max_features': 0.47535362793228186, 'n_estimators': 76}",-0.43573887573606246,-0.4350043973091051,-0.4888172984403818,-0.3730852692132814,-0.5227592784346673,-0.4510810238266997,0.05126202448460593,23
5,0.09646000862121581,0.009048350859022034,0.026845359802246095,0.011621212588109458,3,0.6438325500638351,149,"{'max_depth': 3, 'max_features': 0.6438325500638351, 'n_estimators': 149}",-0.4411928697299367,-0.4359594070875817,-0.4742081945097418,-0.3741565944998606,-0.5152507407495438,-0.4481535613153329,0.04659093285498625,19
6,0.04513726234436035,0.0025989972043585913,0.010718154907226562,0.0017289366182486295,3,0.3569067397428758,54,"{'max_depth': 3, 'max_features': 0.3569067397428758, 'n_estimators': 54}",-0.4456644792794455,-0.44138685688196366,-0.5085080463601611,-0.3726575696209417,-0.5632850033870828,-0.466300391105919,0.064812042463564,25
7,0.08597521781921387,0.003049917934535026,0.01866183280944824,0.0015847146069767077,3,0.9137439555884026,145,"{'max_depth': 3, 'max_features': 0.9137439555884026, 'n_estimators': 145}",-0.43420295689682514,-0.43982954064436613,-0.47634378158303586,-0.38101383418593854,-0.5146287131293074,-0.44920376528789463,0.04467610396687371,20
8,0.06978011131286621,0.00839521763986052,0.013079547882080078,0.0016767648214704265,4,0.9848690490581815,112,"{'max_depth': 4, 'max_features': 0.9848690490581815, 'n_estimators': 112}",-0.4043849331512952,-0.4181051296558129,-0.45404840027890875,-0.3608825895658625,-0.49894481930911044,-0.4272731743921979,0.04662482555753606,5
9,0.03950786590576172,0.0032687199785270465,0.009558916091918945,0.0015284183128788118,3,0.8621957701119647,51,"{'max_depth': 3, 'max_features': 0.8621957701119647, 'n_estimators': 51}",-0.44357507271657765,-0.4401302853294428,-0.47469980856235194,-0.382402947303174,-0.5212394281097029,-0.4524095084042498,0.0455283658793868,24
