,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.17963056564331054,0.19870538358800946,0.026590633392333984,0.005741615795539014,4,0.32553996378425315,137,"OrderedDict([('max_depth', 4), ('max_features', 0.32553996378425315), ('n_estimators', 137)])",0.7621319578766387,0.7336965294592414,0.6798219009237331,0.5087643395607997,0.6735911664243757,0.6716011788489576,0.08790794170052132,13
1,0.05380163192749023,0.0031267946235067215,0.017191982269287108,0.0041129200475072125,4,0.5512286160412756,82,"OrderedDict([('max_depth', 4), ('max_features', 0.5512286160412756), ('n_estimators', 82)])",0.7657777777777778,0.7423583835209916,0.7167742778362247,0.5071306939123031,0.6735911664243757,0.6811264598943346,0.09221417270874896,7
2,0.06438765525817872,0.002316397570036925,0.017764568328857422,0.003854650667644716,4,0.5322573102847716,114,"OrderedDict([('max_depth', 4), ('max_features', 0.5322573102847716), ('n_estimators', 114)])",0.7722870272180983,0.7069638073369416,0.7230695108984583,0.5007617759747577,0.6505105405770499,0.6707185324010612,0.09344962924776122,14
3,0.0632406234741211,0.0035936174729607174,0.020041799545288085,0.002134613280732812,5,0.3407862030075086,105,"OrderedDict([('max_depth', 5), ('max_features', 0.3407862030075086), ('n_estimators', 105)])",0.8022219848306804,0.7209378483835005,0.7148759754738016,0.49886137142774317,0.6282580614857088,0.6730310483202868,0.10303014529365138,12
4,0.0557342529296875,0.004138054824724716,0.014324522018432618,0.0005758038727487007,4,0.2298747073360363,103,"OrderedDict([('max_depth', 4), ('max_features', 0.2298747073360363), ('n_estimators', 103)])",0.8138846447669977,0.744480860270334,0.6842364532019705,0.5166647844908714,0.6735911664243757,0.6865715818309098,0.09859448698150602,5
5,0.0413719654083252,0.0024641386612503013,0.01752052307128906,0.009310263152111895,4,0.37642951126596114,51,"OrderedDict([('max_depth', 4), ('max_features', 0.37642951126596114), ('n_estimators', 51)])",0.7904761904761904,0.7232524420024419,0.6575146575146574,0.49431590599579067,0.6258562764518522,0.6582830944881866,0.09963268406378138,17
6,0.04890151023864746,0.0026231790233806718,0.014539384841918945,0.0034579840029031316,4,0.4380270667149788,80,"OrderedDict([('max_depth', 4), ('max_features', 0.4380270667149788), ('n_estimators', 80)])",0.7975665748393022,0.7549982584465343,0.6433818365104154,0.502748106196382,0.6286324786324786,0.6654654509250225,0.10371896520034853,15
7,0.045484066009521484,0.0024841213054057343,0.012808132171630859,0.0012122004461304781,4,0.651897143100407,71,"OrderedDict([('max_depth', 4), ('max_features', 0.651897143100407), ('n_estimators', 71)])",0.7726590377753167,0.7528670758061331,0.6982708440335559,0.502748106196382,0.6520876431987542,0.6757265414020284,0.09626541750484344,11
8,0.05880899429321289,0.0026157943932420733,0.015242624282836913,0.0012447704041611105,5,0.2282265872020608,93,"OrderedDict([('max_depth', 5), ('max_features', 0.2282265872020608), ('n_estimators', 93)])",0.8327683615819209,0.7265700483091787,0.6904491341991342,0.5396315100991065,0.6718421936675906,0.6922522495713862,0.09448322683828275,4
9,0.057206583023071286,0.004880562477615814,0.015713214874267578,0.003969458293745967,4,0.4224338957490309,85,"OrderedDict([('max_depth', 4), ('max_features', 0.4224338957490309), ('n_estimators', 85)])",0.7975665748393022,0.7549982584465343,0.6772039339864322,0.5220330969267138,0.6286324786324786,0.6760868685662922,0.09692270941789753,10
10,0.05206918716430664,0.020053716987794127,0.013357114791870118,0.00188023392339744,5,0.2228568228701002,70,"OrderedDict([('max_depth', 5), ('max_features', 0.2228568228701002), ('n_estimators', 70)])",0.8402987861811392,0.7247689880549921,0.7103896103896105,0.530959019563699,0.6718421936675906,0.6956517195714063,0.09967785470013707,1
11,0.0409454345703125,0.006808177776158803,0.009915876388549804,0.0017859024959842038,3,0.2003738000052361,56,"OrderedDict([('max_depth', 3), ('max_features', 0.2003738000052361), ('n_estimators', 56)])",0.7635824244690852,0.7130507427990266,0.58834628190899,0.4915945165945166,0.6401799370220423,0.6393507805587322,0.09518323981300987,22
