,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.1681680202484131,0.23455545986139426,0.010605716705322265,0.0010181680268295927,3,0.314125363992566,72,"{'max_depth': 3, 'max_features': 0.314125363992566, 'n_estimators': 72}",-0.4395909055475722,-0.438978163912568,-0.5048869596557697,-0.37300904034513555,-0.5596837198575133,-0.4632297578637118,0.06375798344208838,20
1,0.0596280574798584,0.0031079931190256802,0.01445145606994629,0.002009735823664032,3,0.7846686663180145,88,"{'max_depth': 3, 'max_features': 0.7846686663180145, 'n_estimators': 88}",-0.4413754814349293,-0.43970854510245766,-0.4788350685812251,-0.37603582042390676,-0.5081938507621024,-0.4488297532609242,0.04441201252860803,14
2,0.054931640625,0.004007150653178814,0.010766887664794922,0.0017180055870147694,3,0.49093557029321433,80,"{'max_depth': 3, 'max_features': 0.49093557029321433, 'n_estimators': 80}",-0.4375174029896954,-0.43489286280425654,-0.4881293907756983,-0.3723363777274396,-0.5216119398622023,-0.45089759483185843,0.050977977669205976,17
3,0.057729148864746095,0.003608107796768346,0.012498998641967773,0.0016444598435342746,3,0.2989845541137979,97,"{'max_depth': 3, 'max_features': 0.2989845541137979, 'n_estimators': 97}",-0.4394846560926511,-0.43618179802349527,-0.5067517835782325,-0.3739686093568036,-0.5542276820988221,-0.4621229058300009,0.062340416990392264,19
4,0.0567744255065918,0.002856937071373548,0.013088274002075195,0.0019138957986867852,4,0.704725128844631,87,"{'max_depth': 4, 'max_features': 0.704725128844631, 'n_estimators': 87}",-0.4180957930761325,-0.4162688028147226,-0.46181803765185697,-0.36293564669836614,-0.48973701626008553,-0.42977105930023274,0.04337861216047894,9
5,0.04778356552124023,0.0036734414987246674,0.009230422973632812,0.0011391552824580845,4,0.8820104034966376,57,"{'max_depth': 4, 'max_features': 0.8820104034966376, 'n_estimators': 57}",-0.4163160531019325,-0.4086348187723859,-0.45664603467075954,-0.36715872217605766,-0.5007634689900399,-0.42990381954223506,0.04540964880710091,10
6,0.0801234245300293,0.01447863297528409,0.019271707534790038,0.0029482962709733262,4,0.6641630081567773,125,"{'max_depth': 4, 'max_features': 0.6641630081567773, 'n_estimators': 125}",-0.4170761005029399,-0.41497571636306213,-0.45870946985083894,-0.36163181883175416,-0.4939149777040805,-0.42926161665053514,0.04466228041075121,7
7,0.06515088081359863,0.004739167764881596,0.014459943771362305,0.0024547013483421096,3,0.4934074721399446,107,"{'max_depth': 3, 'max_features': 0.4934074721399446, 'n_estimators': 107}",-0.43613007638310125,-0.43389092258306755,-0.48267734283270675,-0.37131928547402354,-0.5222151973790431,-0.44924656493038845,0.05083805098498827,15
8,0.048348617553710935,0.010771782987522127,0.008428859710693359,0.0018713828748236773,5,0.5781595755271471,65,"{'max_depth': 5, 'max_features': 0.5781595755271471, 'n_estimators': 65}",-0.40686169560809393,-0.4074457351644098,-0.4580099550462245,-0.3660019352364121,-0.5004728924876447,-0.42775844270855695,0.04661693157577699,4
9,0.08837189674377441,0.00144957675429581,0.020115184783935546,0.0005766698813647948,4,0.7220869907766374,136,"{'max_depth': 4, 'max_features': 0.7220869907766374, 'n_estimators': 136}",-0.4171935914536978,-0.4157101409034705,-0.45866162511578984,-0.36211683222720586,-0.49361371556342054,-0.42945918105271697,0.04436904275757125,8
10,0.09125699996948242,0.009209473821021656,0.018680429458618163,0.0026656978083639993,4,0.8322611317307709,143,"{'max_depth': 4, 'max_features': 0.8322611317307709, 'n_estimators': 143}",-0.41001625725957824,-0.41152589444518556,-0.4542553789012393,-0.3637164648596071,-0.4955298521865166,-0.4270087695304253,0.044658475601597324,3
11,0.07542653083801269,0.0038629461610800164,0.016771984100341798,0.0014740391526747302,5,0.7779253807270476,118,"{'max_depth': 5, 'max_features': 0.7779253807270476, 'n_estimators': 118}",-0.40671007137776627,-0.410072537068601,-0.45478247357003604,-0.35005712429161234,-0.4950095576212198,-0.42332635278584707,0.04888376759886479,2
12,0.06610407829284667,0.003955642405863037,0.014705896377563477,0.0014212273126813864,4,0.7133531349155433,107,"{'max_depth': 4, 'max_features': 0.7133531349155433, 'n_estimators': 107}",-0.4150157181156667,-0.4140651209400386,-0.45947608939783685,-0.3604266593277128,-0.491206207703406,-0.42803795909693215,0.04453019310904025,5
13,0.0696216106414795,0.006575863822923207,0.012701797485351562,0.0012361494649796934,3,0.9495998049254109,105,"{'max_depth': 3, 'max_features': 0.9495998049254109, 'n_estimators': 105}",-0.4333776795532385,-0.4381743740292255,-0.474658308128014,-0.3775093176736753,-0.5118116038306157,-0.4471062566429538,0.04485060482432413,13
14,0.08703374862670898,0.0030606726990775055,0.02246241569519043,0.0018603036309384514,4,0.26746715820490075,142,"{'max_depth': 4, 'max_features': 0.26746715820490075, 'n_estimators': 142}",-0.421816226097198,-0.43680280877100736,-0.5128857498653704,-0.37175653889866594,-0.5549082697131263,-0.4596339186690736,0.06570666757426556,18
15,0.04702939987182617,0.005647650393463216,0.007746410369873047,0.0011750359898577353,3,0.9124567626463165,52,"{'max_depth': 3, 'max_features': 0.9124567626463165, 'n_estimators': 52}",-0.43615632742292326,-0.4406862293345923,-0.4785670364769068,-0.38078109867608534,-0.5161709985129855,-0.4504723380846986,0.045306094503645145,16
