,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.1724952220916748,0.22618889381333637,0.015097951889038086,0.0012636650508715886,4,0.28317799131900695,66,"OrderedDict([('max_depth', 4), ('max_features', 0.28317799131900695), ('n_estimators', 66)])",0.4771573604060914,0.4771573604060914,0.4324324324324324,0.5376344086021505,0.5376344086021505,0.49240319408978317,0.04038090805247433,13
1,0.12055487632751465,0.011116680774579118,0.0379450798034668,0.003562413493595632,3,0.6767046880272642,144,"OrderedDict([('max_depth', 3), ('max_features', 0.6767046880272642), ('n_estimators', 144)])",0.4513274336283186,0.4554455445544554,0.4066390041493776,0.5142857142857142,0.456896551724138,0.45691884966840074,0.034212439491881866,23
2,0.0754234790802002,0.001041849384376726,0.02244882583618164,0.0018890052850433806,4,0.7256307627637708,88,"OrderedDict([('max_depth', 4), ('max_features', 0.7256307627637708), ('n_estimators', 88)])",0.4927536231884058,0.4693877551020407,0.417391304347826,0.5333333333333334,0.4884792626728111,0.4802690557288834,0.03771234228330405,17
3,0.11471242904663086,0.007109534255758163,0.03300485610961914,0.0037336365004301195,5,0.5299580881338504,138,"OrderedDict([('max_depth', 5), ('max_features', 0.5299580881338504), ('n_estimators', 138)])",0.4699453551912568,0.4919786096256684,0.41904761904761906,0.5591397849462366,0.5297297297297296,0.4939682197081021,0.048415641038444986,12
4,0.08683738708496094,0.011813361618451085,0.028424596786499022,0.003034107188608281,3,0.27317949397928276,102,"OrderedDict([('max_depth', 3), ('max_features', 0.27317949397928276), ('n_estimators', 102)])",0.4716981132075471,0.4509803921568628,0.42608695652173917,0.5294117647058824,0.5118483412322274,0.47800511356485176,0.03808836224339714,19
5,0.1082383155822754,0.0053494091633550876,0.03640937805175781,0.006064040153616043,3,0.3816900977702603,127,"OrderedDict([('max_depth', 3), ('max_features', 0.3816900977702603), ('n_estimators', 127)])",0.4615384615384615,0.46078431372549017,0.41025641025641024,0.5167464114832535,0.5023255813953489,0.4703302356797929,0.03729731342385022,22
6,0.10244235992431641,0.00869751144736466,0.03316679000854492,0.004286806918958267,4,0.7904918715197171,126,"OrderedDict([('max_depth', 4), ('max_features', 0.7904918715197171), ('n_estimators', 126)])",0.47342995169082125,0.45360824742268047,0.41964285714285715,0.5408163265306122,0.4907407407407407,0.47564762470554245,0.04025406330691045,21
7,0.08275752067565918,0.0029175485511428903,0.025515365600585937,0.0018105599350651765,4,0.47085924982583227,91,"OrderedDict([('max_depth', 4), ('max_features', 0.47085924982583227), ('n_estimators', 91)])",0.4807692307692308,0.46464646464646464,0.41777777777777786,0.5326633165829147,0.48803827751196177,0.4767790134576699,0.03713244605312835,20
8,0.08127636909484863,0.008269952288654452,0.023680591583251955,0.005861913426792811,3,0.22405993400675644,88,"OrderedDict([('max_depth', 3), ('max_features', 0.22405993400675644), ('n_estimators', 88)])",0.4859813084112149,0.45714285714285713,0.42152466367713004,0.5120772946859904,0.5517241379310345,0.48569005236964546,0.044696781325840575,14
9,0.0812838077545166,0.004916174721621174,0.023981857299804687,0.0019745705778520307,4,0.31232705521008347,85,"OrderedDict([('max_depth', 4), ('max_features', 0.31232705521008347), ('n_estimators', 85)])",0.47572815533980584,0.467005076142132,0.4255319148936171,0.527363184079602,0.5148514851485149,0.4820959631207343,0.03630377642677637,16
10,0.06675939559936524,0.022211643020397957,0.012180376052856445,0.002747253016461367,3,0.6915484243616496,50,"OrderedDict([('max_depth', 3), ('max_features', 0.6915484243616496), ('n_estimators', 50)])",0.43859649122807015,0.44999999999999996,0.4100418410041841,0.4830917874396135,0.44537815126050423,0.4454216541864744,0.02340220550471509,24
11,0.09703278541564941,0.0061501413570288705,0.03172512054443359,0.00532632860256791,5,0.261458229062503,115,"OrderedDict([('max_depth', 5), ('max_features', 0.261458229062503), ('n_estimators', 115)])",0.4623655913978495,0.5027932960893855,0.4541062801932367,0.5494505494505494,0.5423728813559321,0.5022177196973907,0.0393614309792275,9
12,0.06801781654357911,0.022718341993121977,0.01511397361755371,0.003294485427262242,5,0.2,50,"OrderedDict([('max_depth', 5), ('max_features', 0.2), ('n_estimators', 50)])",0.4973544973544973,0.48044692737430167,0.47474747474747475,0.5529411764705883,0.5027322404371585,0.5016444632768041,0.02765401732672939,10
13,0.13150525093078613,0.01685900527739417,0.04309334754943848,0.004580215881363643,5,0.2,150,"OrderedDict([('max_depth', 5), ('max_features', 0.2), ('n_estimators', 150)])",0.48888888888888893,0.48913043478260865,0.4541062801932367,0.5649717514124294,0.5340909090909091,0.5062376528736146,0.03882477238368531,3
14,0.1344621181488037,0.017109660777815228,0.04229040145874023,0.0007180875256782135,5,0.2,150,"OrderedDict([('max_depth', 5), ('max_features', 0.2), ('n_estimators', 150)])",0.48888888888888893,0.48913043478260865,0.4541062801932367,0.5649717514124294,0.5340909090909091,0.5062376528736146,0.03882477238368531,3
15,0.12960729598999024,0.019548181595936673,0.0390221118927002,0.0038414637891569757,5,0.8,149,"OrderedDict([('max_depth', 5), ('max_features', 0.8), ('n_estimators', 149)])",0.4666666666666667,0.47513812154696133,0.4271844660194175,0.5280898876404494,0.5257731958762887,0.4845704675499567,0.03819495557111715,15
