,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.14385766983032228,0.20046213645812302,0.009860038757324219,0.0014646729432424546,4,0.382738771699744,57,"OrderedDict([('max_depth', 4), ('max_features', 0.382738771699744), ('n_estimators', 57)])",-0.43395755183874174,-0.41659016419078015,-0.464976836713104,-0.35978447869745417,-0.5285899313428694,-0.4407797925565899,0.05565615756698644,11
1,0.04822936058044434,0.005053613806820686,0.010993003845214844,0.0005473233406730265,4,0.38251492141188315,61,"OrderedDict([('max_depth', 4), ('max_features', 0.38251492141188315), ('n_estimators', 61)])",-0.4320206142569625,-0.41233110148192176,-0.46565888479979733,-0.35964024658958804,-0.5261495426257782,-0.4391600779508096,0.05543198215611378,10
2,0.06007709503173828,0.0009171795911687274,0.012527036666870116,0.0017864862710118357,5,0.7839927398965616,110,"OrderedDict([('max_depth', 5), ('max_features', 0.7839927398965616), ('n_estimators', 110)])",-0.40720985836296214,-0.409105300438557,-0.45343649301834343,-0.349733212567896,-0.4942287463270132,-0.4227427221429544,0.04860040501999263,1
3,0.0560643196105957,0.005158185511228234,0.01376047134399414,0.002553738297829942,4,0.4263220336295246,104,"OrderedDict([('max_depth', 4), ('max_features', 0.4263220336295246), ('n_estimators', 104)])",-0.42315262123742875,-0.4153593375557847,-0.467556195364125,-0.3624177720698516,-0.5110635523841923,-0.43590989572227645,0.05027071935601918,8
4,0.04908256530761719,0.005868607560594589,0.013069581985473634,0.0007273176931989424,3,0.2354153917058363,63,"OrderedDict([('max_depth', 3), ('max_features', 0.2354153917058363), ('n_estimators', 63)])",-0.4494301490470747,-0.4478451355135151,-0.5324195571344702,-0.39196754741241047,-0.5984041750053822,-0.48401331282257054,0.07267047410858772,16
5,0.06987428665161133,0.0022352973878598976,0.017585563659667968,0.0014661779868300644,4,0.3811887827393776,125,"OrderedDict([('max_depth', 4), ('max_features', 0.3811887827393776), ('n_estimators', 125)])",-0.42234219284697616,-0.41470279637595014,-0.4702583565148793,-0.3610930999640212,-0.5116232257376501,-0.4360039342878954,0.05127115648414534,9
6,0.04489631652832031,0.006837296060529005,0.008538961410522461,0.0016484742147921624,4,0.773372893913395,67,"OrderedDict([('max_depth', 4), ('max_features', 0.773372893913395), ('n_estimators', 67)])",-0.4050755586261982,-0.41601430025183617,-0.46146178770203017,-0.3545488091016121,-0.5038787765062456,-0.4281958464375844,0.05087504817945702,6
7,0.06006126403808594,0.007522476582241015,0.012751436233520508,0.0011955552517519854,4,0.3334651027326774,99,"OrderedDict([('max_depth', 4), ('max_features', 0.3334651027326774), ('n_estimators', 99)])",-0.41598727420626963,-0.4149499548665845,-0.4856796051327155,-0.3618282362303398,-0.5259072520572227,-0.4408704644986264,0.05792725464058823,12
8,0.04532546997070312,0.0015283494811851788,0.0117767333984375,0.0015935054807548728,3,0.42154009264774084,63,"OrderedDict([('max_depth', 3), ('max_features', 0.42154009264774084), ('n_estimators', 63)])",-0.44895204822376616,-0.4261519156538736,-0.4916467848456308,-0.36360343416821284,-0.5459391977656204,-0.4552586761314208,0.06137542162795269,15
9,0.065631103515625,0.014950335327483213,0.01244039535522461,0.0024210126604454333,5,0.7992226963975404,109,"OrderedDict([('max_depth', 5), ('max_features', 0.7992226963975404), ('n_estimators', 109)])",-0.4079446769328458,-0.40901374723490785,-0.4529506388121973,-0.35004902991042536,-0.4945569747448196,-0.4229030135270392,0.04850054932489983,2
10,0.09378094673156738,0.008320740664515113,0.01881585121154785,0.004499847596679996,5,0.37362181364414637,150,"OrderedDict([('max_depth', 5), ('max_features', 0.37362181364414637), ('n_estimators', 150)])",-0.4109804067280547,-0.40242792237692315,-0.46272863795517893,-0.3594984324920374,-0.49692495342608894,-0.42651207059565666,0.04812841216911264,5
11,0.0764683723449707,0.006306457892691216,0.016402387619018556,0.0019484577325438947,3,0.8,150,"OrderedDict([('max_depth', 3), ('max_features', 0.8), ('n_estimators', 150)])",-0.4355158835573225,-0.43904600374885655,-0.4755470281966894,-0.37807714617299437,-0.5132116225914036,-0.4482795368534533,0.04502496302884277,14
12,0.08800311088562011,0.00421958887682886,0.017817020416259766,0.0024109324507118573,5,0.5934707342221692,150,"OrderedDict([('max_depth', 5), ('max_features', 0.5934707342221692), ('n_estimators', 150)])",-0.4023073883967774,-0.40666620244599017,-0.45506741041335314,-0.36076583310651306,-0.5014762564875609,-0.42525661817003896,0.04843438584624917,3
13,0.038472223281860354,0.004233275410191585,0.009094715118408203,0.0012263730365831566,5,0.2,50,"OrderedDict([('max_depth', 5), ('max_features', 0.2), ('n_estimators', 50)])",-0.4110106884362039,-0.4239859459051006,-0.49807009701548166,-0.3553418554847805,-0.5340556374361484,-0.444492844855543,0.06384591196417316,13
14,0.04040937423706055,0.00823249822556434,0.007859182357788087,0.0007830759766619183,5,0.7111240727332075,50,"OrderedDict([('max_depth', 5), ('max_features', 0.7111240727332075), ('n_estimators', 50)])",-0.3993362593457214,-0.40373255960733045,-0.44901406036341635,-0.357359413667474,-0.5199460537306624,-0.42587766934292093,0.055269805900545456,4
15,0.08143024444580078,0.006823971784989951,0.01736898422241211,0.00289530910878026,4,0.7204031511387903,150,"OrderedDict([('max_depth', 4), ('max_features', 0.7204031511387903), ('n_estimators', 150)])",-0.4156697676639414,-0.414364594533958,-0.4572972327593061,-0.361240214938857,-0.4942623177376001,-0.4285668255267325,0.044815720359082524,7
