,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.154518985748291,0.20857583648046898,0.01321563720703125,0.0016515276320851044,5,0.9922465462417942,71,"{'max_depth': 5, 'max_features': 0.9922465462417942, 'n_estimators': 71}",0.788322556370996,0.6812499999999999,0.6300483788010517,0.49001493094438225,0.6180179129995532,0.6415307558231966,0.09671317905484964,20
1,0.084063720703125,0.0032316478450225418,0.026306676864624023,0.004326175632096591,5,0.4038673231403698,136,"{'max_depth': 5, 'max_features': 0.4038673231403698, 'n_estimators': 136}",0.8092862977920449,0.7303476718556275,0.702327564274467,0.5406985933301723,0.6282580614857088,0.682183637747604,0.09144027965489966,1
2,0.06158380508422852,0.0030381868162469906,0.018260812759399413,0.0045812743197984175,5,0.9675770156559871,94,"{'max_depth': 5, 'max_features': 0.9675770156559871, 'n_estimators': 94}",0.7952369662895978,0.6680024061698818,0.6211640211640211,0.4560810810810811,0.6180179129995532,0.631700477540827,0.10881398354325396,23
3,0.07176032066345214,0.0027269737454608052,0.02161235809326172,0.002295163555343853,5,0.6898600012136902,116,"{'max_depth': 5, 'max_features': 0.6898600012136902, 'n_estimators': 116}",0.8290208016235413,0.6828880507098328,0.646382809577254,0.4950980392156863,0.6282580614857088,0.6563295525224047,0.10715425192636749,11
4,0.04759550094604492,0.003439836277347931,0.013349199295043945,0.0023588645739921568,4,0.7664790089137161,60,"{'max_depth': 4, 'max_features': 0.7664790089137161, 'n_estimators': 60}",0.7833863962561419,0.6839863927770132,0.6710906089410762,0.4942300675059295,0.6505105405770499,0.6566408012114422,0.09320498989103317,10
5,0.06393036842346192,0.005137698794054159,0.01588125228881836,0.0034678453391092778,3,0.6992315559212021,103,"{'max_depth': 3, 'max_features': 0.6992315559212021, 'n_estimators': 103}",0.7583330806370642,0.6624055037195695,0.6331437736949549,0.4640263017050233,0.651647248421442,0.6339111816356107,0.0953611710825336,22
6,0.04690289497375488,0.0026159661247233752,0.014813089370727539,0.0008945393104507612,4,0.3566772352493673,57,"{'max_depth': 4, 'max_features': 0.3566772352493673, 'n_estimators': 57}",0.7975665748393022,0.7169540229885057,0.6793550883323162,0.5028646345460505,0.6327765674170903,0.665903377624653,0.09777661449752754,7
7,0.04805459976196289,0.004282259090426218,0.01408834457397461,0.0022679701616739375,4,0.5959822831991142,72,"{'max_depth': 4, 'max_features': 0.5959822831991142, 'n_estimators': 72}",0.7726590377753167,0.7528670758061331,0.7206730769230769,0.5048707230773344,0.6520876431987542,0.680631511356123,0.0969504785641268,2
8,0.04830360412597656,0.005235638752989852,0.014086437225341798,0.002913739358646214,3,0.34820385406269916,63,"{'max_depth': 3, 'max_features': 0.34820385406269916, 'n_estimators': 63}",0.7692718634204004,0.6876529559192098,0.6711906109664515,0.4848906170221123,0.6610508873564966,0.6548113869369341,0.09312362506236577,13
9,0.04436073303222656,0.0013067135252186263,0.012967348098754883,0.0014816419578600457,3,0.8289729400798918,65,"{'max_depth': 3, 'max_features': 0.8289729400798918, 'n_estimators': 65}",0.7583330806370642,0.6968502415458938,0.6649240408951841,0.47509465409424073,0.673338963963964,0.6537081962272694,0.09510159005914802,15
10,0.06774835586547852,0.0037648429483871713,0.019947242736816407,0.0038486144552805452,4,0.5820356037871909,114,"{'max_depth': 4, 'max_features': 0.5820356037871909, 'n_estimators': 114}",0.7722870272180983,0.7069638073369416,0.7230695108984583,0.5007617759747577,0.6505105405770499,0.6707185324010612,0.09344962924776122,6
11,0.03945345878601074,0.0021619234111415957,0.011606168746948243,0.0024062358846960764,4,0.575881160305523,51,"{'max_depth': 4, 'max_features': 0.575881160305523, 'n_estimators': 51}",0.7726590377753167,0.7625108423555215,0.723585462517919,0.467056277056277,0.6653693335741376,0.6782361906558344,0.11210437935669712,5
12,0.08619103431701661,0.002934948286670586,0.025054025650024413,0.002830472851030461,3,0.6064921484151906,136,"{'max_depth': 3, 'max_features': 0.6064921484151906, 'n_estimators': 136}",0.7567529935950988,0.679213151218156,0.6711906109664515,0.5074837163781175,0.6638509696136815,0.655698288354301,0.08128842456897503,12
13,0.0618194580078125,0.0023955307434306255,0.01389141082763672,0.002373433924399914,3,0.3751089085738844,104,"{'max_depth': 3, 'max_features': 0.3751089085738844, 'n_estimators': 104}",0.7623798965262379,0.6876529559192098,0.6656809690931734,0.4861266641781759,0.6582827171062465,0.6520246405646087,0.09076944064315712,16
14,0.05838289260864258,0.0021337935670276177,0.020210838317871092,0.0010681306633516113,5,0.5234986284694433,85,"{'max_depth': 5, 'max_features': 0.5234986284694433, 'n_estimators': 85}",0.7952369662895978,0.7175876411170529,0.6639934139934139,0.5054047075451185,0.626655786753706,0.6617757031397778,0.09655785438169667,8
15,0.09043440818786622,0.010029295549864821,0.023184776306152344,0.0036258812799576465,5,0.6675838422482131,137,"{'max_depth': 5, 'max_features': 0.6675838422482131, 'n_estimators': 137}",0.8290208016235413,0.6745696872279151,0.646382809577254,0.4950980392156863,0.6273638642059695,0.6544870403700732,0.10683776996274756,14
16,0.05463104248046875,0.0037244785520014964,0.014987993240356445,0.002825623228993034,3,0.8273392649868703,81,"{'max_depth': 3, 'max_features': 0.8273392649868703, 'n_estimators': 81}",0.7583330806370642,0.6614216701173223,0.6395460847332505,0.4847451700323455,0.6665836568275593,0.6421259324695083,0.08860018855175072,19
17,0.07584457397460938,0.0042963319093689434,0.024765920639038087,0.0017404071160963042,3,0.3259935857805619,123,"{'max_depth': 3, 'max_features': 0.3259935857805619, 'n_estimators': 123}",0.7464357864357863,0.7250860152333612,0.6420289855072463,0.5210542664554406,0.6610508873564966,0.6591311881976663,0.07916254036141251,9
18,0.04600458145141602,0.0046465847093549355,0.012119150161743164,0.002606112945561654,3,0.3130600842496354,59,"{'max_depth': 3, 'max_features': 0.3130600842496354, 'n_estimators': 59}",0.7621215830273358,0.7409927351845705,0.5735003435336399,0.4791871517535234,0.6563202878992352,0.642424420279661,0.10548284486218909,17
19,0.09406895637512207,0.0037598883277707314,0.02600545883178711,0.006793978349135274,4,0.4922682517230583,150,"{'max_depth': 4, 'max_features': 0.4922682517230583, 'n_estimators': 150}",0.7921998350418287,0.7616209827106563,0.69829481942158,0.49164357138106113,0.6505105405770499,0.6788539498264352,0.10576076161211456,3
20,0.07899985313415528,0.002177470519005287,0.02119450569152832,0.003952170167680833,5,0.9555285596323377,131,"{'max_depth': 5, 'max_features': 0.9555285596323377, 'n_estimators': 131}",0.8022219848306804,0.6679540573104928,0.6146565501404211,0.49875482939999066,0.6282580614857088,0.6423690966334588,0.09777494605154699,18
21,0.046830272674560545,0.002576424965480136,0.014263057708740234,0.0017541321543398153,5,0.8742929861273874,59,"{'max_depth': 5, 'max_features': 0.8742929861273874, 'n_estimators': 59}",0.8022219848306804,0.6727930938457254,0.6381850293491247,0.4560810810810811,0.6180179129995532,0.6374598204212331,0.11106013849134239,21
22,0.05720500946044922,0.006968305088351239,0.019692182540893555,0.010432786764564217,4,0.4564979708880663,96,"{'max_depth': 4, 'max_features': 0.4564979708880663, 'n_estimators': 96}",0.7975665748393022,0.784806770124086,0.6677657935710041,0.5167273576097106,0.6271547382658493,0.6788042468819905,0.104306723372463,4
