,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.16445083618164064,0.21038202113835885,0.012447834014892578,0.0014029538491204963,5,0.8285710780573203,64,"{'max_depth': 5, 'max_features': 0.8285710780573203, 'n_estimators': 64}",0.49450549450549447,0.4787234042553191,0.43601895734597157,0.5568181818181819,0.49740932642487046,0.49269507286996744,0.03884498554261477,4
1,0.07978668212890624,0.004739837148413408,0.02217583656311035,0.002069165779378105,3,0.8127742067548658,93,"{'max_depth': 3, 'max_features': 0.8127742067548658, 'n_estimators': 93}",0.4553571428571428,0.43781094527363185,0.39999999999999997,0.49019607843137253,0.4463519313304722,0.44594321957852384,0.02906550472313364,14
2,0.08893275260925293,0.012089914525441255,0.020072364807128908,0.0016288612262338974,5,0.7443877207300489,114,"{'max_depth': 5, 'max_features': 0.7443877207300489, 'n_estimators': 114}",0.4808743169398906,0.49438202247191004,0.43269230769230776,0.5444444444444444,0.5263157894736842,0.4957417762044473,0.03874234359442488,2
3,0.09099321365356446,0.004217152990724498,0.022350597381591796,0.003023017605986854,5,0.5126092627315368,116,"{'max_depth': 5, 'max_features': 0.5126092627315368, 'n_estimators': 116}",0.4712041884816754,0.49473684210526314,0.43396226415094336,0.5666666666666667,0.5414364640883977,0.5016012850985893,0.04767910774931152,1
4,0.06215095520019531,0.010721290182262729,0.011585474014282227,0.0014820367363911995,5,0.9201198084139321,68,"{'max_depth': 5, 'max_features': 0.9201198084139321, 'n_estimators': 68}",0.49450549450549447,0.46486486486486484,0.4433962264150944,0.5310734463276836,0.5076142131979695,0.48829084906222137,0.03100538252152285,5
5,0.09528260231018067,0.010171844108840939,0.027523612976074217,0.004297185254681522,4,0.7592886125101248,120,"{'max_depth': 4, 'max_features': 0.7592886125101248, 'n_estimators': 120}",0.4903846153846153,0.44897959183673464,0.4317180616740088,0.5360824742268041,0.47963800904977366,0.4773605504343873,0.03608820585902801,9
6,0.0660860538482666,0.0045099443878749215,0.014687538146972656,0.0015111187948043136,4,0.34795230663850535,61,"{'max_depth': 4, 'max_features': 0.34795230663850535, 'n_estimators': 61}",0.46078431372549017,0.4688995215311004,0.4273504273504274,0.5567010309278351,0.5,0.48274705870697066,0.0436113682635996,8
7,0.11935539245605468,0.003273901088038187,0.03212742805480957,0.0022457877127496327,3,0.6741253567949475,150,"{'max_depth': 3, 'max_features': 0.6741253567949475, 'n_estimators': 150}",0.4513274336283186,0.4554455445544554,0.4100418410041841,0.5142857142857142,0.45493562231759654,0.4572072311580538,0.03324263235643467,12
8,0.08167843818664551,0.011029144767215681,0.015692138671875,0.002237369289041076,5,0.9628323461842043,88,"{'max_depth': 5, 'max_features': 0.9628323461842043, 'n_estimators': 88}",0.49462365591397844,0.46153846153846156,0.44131455399061026,0.5280898876404494,0.5050505050505051,0.48612341282680094,0.030996540519619236,6
9,0.08857202529907227,0.0034776451124890278,0.026460742950439452,0.0019615251757699815,4,0.3832521330505923,115,"{'max_depth': 4, 'max_features': 0.3832521330505923, 'n_estimators': 115}",0.47572815533980584,0.4776119402985074,0.41777777777777786,0.5510204081632654,0.5,0.4844276563158713,0.04299170640397925,7
10,0.11797995567321777,0.01273135530787581,0.03271026611328125,0.002611839593216094,3,0.7109881249818708,143,"{'max_depth': 3, 'max_features': 0.7109881249818708, 'n_estimators': 143}",0.45739910313901344,0.45999999999999996,0.3937007874015748,0.5217391304347827,0.453781512605042,0.4573241067160826,0.04053871740359446,11
11,0.11275410652160645,0.021363604352256732,0.028156852722167967,0.0022446699088062706,4,0.7085096435501264,131,"{'max_depth': 4, 'max_features': 0.7085096435501264, 'n_estimators': 131}",0.46078431372549017,0.4693877551020407,0.41592920353982293,0.5463917525773195,0.4711111111111111,0.4727208272111569,0.04197350276861331,10
12,0.10073151588439941,0.00224195536641554,0.027728271484375,0.00313504940781623,3,0.8753032215867651,127,"{'max_depth': 3, 'max_features': 0.8753032215867651, 'n_estimators': 127}",0.45739910313901344,0.44999999999999996,0.3951612903225806,0.5025125628140703,0.45299145299145294,0.4516128818534234,0.0341043748257677,13
13,0.10968246459960937,0.012768698302687833,0.027352285385131837,0.0022736233013856666,5,0.5891766189850574,132,"{'max_depth': 5, 'max_features': 0.5891766189850574, 'n_estimators': 132}",0.4712041884816754,0.4864864864864865,0.43396226415094336,0.5513513513513513,0.5340314136125655,0.4954071408166044,0.042573285015923994,3
