,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.07574620246887206,0.015309566305219173,0.001674985885620117,9.639916231561852e-05,0.6052673530522887,5,131,"OrderedDict([('colsample_bytree', 0.6052673530522887), ('max_depth', 5), ('n_estimators', 131)])",0.4955752212389381,0.3368421052631579,0.47706422018348627,0.46315789473684216,0.37113402061855677,0.4287546924081963,0.06284972453518137,15
1,0.037982511520385745,0.00028457381928667945,0.0015360355377197266,7.792458775243509e-06,0.6512704203875914,3,108,"OrderedDict([('colsample_bytree', 0.6512704203875914), ('max_depth', 3), ('n_estimators', 108)])",0.5045045045045046,0.38775510204081637,0.4444444444444444,0.46,0.43298969072164945,0.4459387483422829,0.037902280478541654,10
2,0.04845609664916992,0.0004573997799611206,0.0015869617462158203,9.967379482500192e-06,0.4757222636879777,5,96,"OrderedDict([('colsample_bytree', 0.4757222636879777), ('max_depth', 5), ('n_estimators', 96)])",0.5504587155963303,0.3829787234042553,0.41904761904761906,0.4444444444444445,0.4375,0.4468859004985298,0.05600085903165162,9
3,0.039446258544921876,0.00023091986400729017,0.0015688419342041015,3.766271059283467e-05,0.6828246793300734,3,111,"OrderedDict([('colsample_bytree', 0.6828246793300734), ('max_depth', 3), ('n_estimators', 111)])",0.4727272727272727,0.35789473684210527,0.4380952380952381,0.5050505050505051,0.5200000000000001,0.45875355054302425,0.05777381180739808,5
4,0.060838508605957034,0.0003743404757782134,0.0015958786010742188,8.41533154151095e-06,0.678325917552226,4,135,"OrderedDict([('colsample_bytree', 0.678325917552226), ('max_depth', 4), ('n_estimators', 135)])",0.5087719298245614,0.3829787234042553,0.46846846846846857,0.47524752475247517,0.39175257731958757,0.44544384475386967,0.04942364329205318,11
5,0.08458175659179687,0.00043061858256554785,0.0016473770141601563,1.086163455656999e-05,0.7390412001608968,5,143,"OrderedDict([('colsample_bytree', 0.7390412001608968), ('max_depth', 5), ('n_estimators', 143)])",0.49122807017543857,0.4086021505376344,0.41509433962264153,0.39999999999999997,0.375,0.41798491206714294,0.03906945497479125,16
6,0.06392583847045899,0.0004293439918917608,0.0016019821166992187,6.64396909614645e-06,0.6163577709992851,4,148,"OrderedDict([('colsample_bytree', 0.6163577709992851), ('max_depth', 4), ('n_estimators', 148)])",0.5090909090909091,0.39999999999999997,0.4736842105263158,0.43137254901960786,0.41237113402061853,0.44530376053149034,0.04051004202574508,12
7,0.03669939041137695,0.00021494984504792604,0.0015916824340820312,4.0501696032205834e-05,0.25727127613782813,4,114,"OrderedDict([('colsample_bytree', 0.25727127613782813), ('max_depth', 4), ('n_estimators', 114)])",0.4854368932038835,0.40425531914893614,0.4660194174757281,0.44680851063829785,0.39080459770114945,0.43866494763359903,0.03599120770214345,13
8,0.021426820755004884,7.242410846179163e-05,0.001478719711303711,4.384309583272016e-06,0.27409993259126897,4,63,"OrderedDict([('colsample_bytree', 0.27409993259126897), ('max_depth', 4), ('n_estimators', 63)])",0.4571428571428571,0.425531914893617,0.43564356435643564,0.4301075268817204,0.4444444444444444,0.43857406154381484,0.011221668125496893,14
9,0.04962258338928223,0.027488889433313332,0.0016204833984375,4.4023046436922174e-05,0.660550410021435,4,75,"OrderedDict([('colsample_bytree', 0.660550410021435), ('max_depth', 4), ('n_estimators', 75)])",0.4869565217391304,0.37499999999999994,0.43636363636363634,0.45544554455445546,0.49504950495049505,0.44976304152154345,0.04297805490585781,7
10,0.0692481517791748,0.028921689112676875,0.0016030311584472657,3.971357960150358e-05,0.8,3,140,"OrderedDict([('colsample_bytree', 0.8), ('max_depth', 3), ('n_estimators', 140)])",0.5185185185185185,0.39175257731958757,0.5178571428571428,0.4693877551020407,0.46464646464646464,0.47243249168875084,0.04640358180857451,1
11,0.05929064750671387,0.04039187971707026,0.0016239166259765625,4.476035632954135e-05,0.20064032433055254,5,102,"OrderedDict([('colsample_bytree', 0.20064032433055254), ('max_depth', 5), ('n_estimators', 102)])",0.4615384615384615,0.28888888888888886,0.45045045045045046,0.3736263736263736,0.3820224719101123,0.39130532928285733,0.06215896138360164,18
12,0.030595779418945312,0.020494845226627093,0.0015207767486572266,5.5735227044424136e-05,0.7734210508490413,3,50,"OrderedDict([('colsample_bytree', 0.7734210508490413), ('max_depth', 3), ('n_estimators', 50)])",0.392156862745098,0.4086021505376344,0.5,0.4318181818181818,0.505263157894737,0.44756807059913023,0.04672180261385336,8
13,0.05186228752136231,0.029672221433903793,0.001592111587524414,4.411565858667212e-05,0.2,3,150,"OrderedDict([('colsample_bytree', 0.2), ('max_depth', 3), ('n_estimators', 150)])",0.5272727272727272,0.3516483516483516,0.48695652173913045,0.4731182795698926,0.4489795918367347,0.4575950944133673,0.058748573429587135,6
14,0.022910928726196288,0.015443323725448469,0.0014760017395019532,3.9063238066167686e-05,0.33379179416241356,3,50,"OrderedDict([('colsample_bytree', 0.33379179416241356), ('max_depth', 3), ('n_estimators', 50)])",0.37999999999999995,0.40425531914893614,0.41904761904761906,0.4318181818181818,0.4444444444444444,0.41591311289183625,0.022371808416357754,17
15,0.056848907470703126,0.000213516988141607,0.0016156673431396485,5.032374093943833e-05,0.744329606027498,3,150,"OrderedDict([('colsample_bytree', 0.744329606027498), ('max_depth', 3), ('n_estimators', 150)])",0.5,0.3762376237623762,0.46956521739130436,0.5148514851485149,0.4693877551020407,0.4660084162808472,0.04821605353935564,3
