,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.056075668334960936,0.012774301809971845,0.0015628814697265625,9.962569598582433e-05,0.7022183903516237,5,94,"OrderedDict([('colsample_bytree', 0.7022183903516237), ('max_depth', 5), ('n_estimators', 94)])",0.9126910126910127,0.7893168821747109,0.6577598219670971,0.5961159028130109,0.6614384292663255,0.7234644097824314,0.11360036330470578,1
1,0.04685773849487305,0.0006044142359380794,0.0015115737915039062,2.7645042917307824e-05,0.46539933297718533,4,116,"OrderedDict([('colsample_bytree', 0.46539933297718533), ('max_depth', 4), ('n_estimators', 116)])",0.9145145360072142,0.7333286444607175,0.6485827073852733,0.5900806290295281,0.6756653463970537,0.7124343726559573,0.1110607023600979,8
2,0.057589483261108396,0.0002947712436705481,0.0015817642211914062,1.453657452806273e-05,0.3921052682004782,4,145,"OrderedDict([('colsample_bytree', 0.3921052682004782), ('max_depth', 4), ('n_estimators', 145)])",0.9145145360072142,0.7519201228878648,0.6560824176900327,0.5645600706035839,0.6756653463970537,0.71254849871715,0.11729430088085621,7
3,0.04693546295166016,0.00018732823136451433,0.001494455337524414,1.6773149482817133e-05,0.7989659774014735,4,113,"OrderedDict([('colsample_bytree', 0.7989659774014735), ('max_depth', 4), ('n_estimators', 113)])",0.9127484437357353,0.7893168821747109,0.651670956146378,0.5955481057613882,0.6548198366134907,0.7208208448863406,0.11520330698200842,3
4,0.018203353881835936,7.708417413956324e-05,0.0013341903686523438,1.1514407937490691e-05,0.3042600364461694,3,61,"OrderedDict([('colsample_bytree', 0.3042600364461694), ('max_depth', 3), ('n_estimators', 61)])",0.7279488967800655,0.6946992257296009,0.6274062978072412,0.49424036281179134,0.6316106435918161,0.635181085344103,0.08010712642086969,16
5,0.02373967170715332,0.0001867473908302428,0.0013458251953125,1.5320800896397882e-05,0.5062349431734134,3,74,"OrderedDict([('colsample_bytree', 0.5062349431734134), ('max_depth', 3), ('n_estimators', 74)])",0.842160282838249,0.754278037655252,0.6809701300572087,0.5820809723248748,0.6489201315987415,0.7016819108948653,0.08946249857995354,12
6,0.04490504264831543,0.0003020673861904142,0.0014788150787353516,9.874789843362971e-06,0.5869273140400946,4,110,"OrderedDict([('colsample_bytree', 0.5869273140400946), ('max_depth', 4), ('n_estimators', 110)])",0.9009302653370449,0.7799687010954616,0.6582824582824583,0.5805215126194488,0.6555904760499511,0.715058682676873,0.11280231656722843,6
7,0.05000777244567871,0.000476582635661832,0.0015411376953125,1.2096072095838377e-05,0.4993392722055964,4,125,"OrderedDict([('colsample_bytree', 0.4993392722055964), ('max_depth', 4), ('n_estimators', 125)])",0.9145145360072142,0.7519201228878648,0.6560824176900327,0.5725899492216978,0.6599811676082862,0.7110176386830191,0.11650650241905983,10
8,0.0194760799407959,0.00019036767902168254,0.0013471603393554687,1.3037463895035052e-05,0.278448373087528,4,52,"OrderedDict([('colsample_bytree', 0.278448373087528), ('max_depth', 4), ('n_estimators', 52)])",0.7744328855821138,0.6670419254658385,0.6338562753036437,0.5247957083151394,0.6391081081081081,0.6478469805549687,0.07975733268682603,15
9,0.037729930877685544,0.021754860444130646,0.0013913154602050782,4.387202459899737e-05,0.6729020983248406,4,63,"OrderedDict([('colsample_bytree', 0.6729020983248406), ('max_depth', 4), ('n_estimators', 63)])",0.9025909626231946,0.7823719925114855,0.6875050875050874,0.5961159028130109,0.6422535854572029,0.7221675061819963,0.10922813604050977,2
10,0.04232778549194336,0.02797090600175262,0.0014371871948242188,4.798507826896318e-05,0.8,5,51,"OrderedDict([('colsample_bytree', 0.8), ('max_depth', 5), ('n_estimators', 51)])",0.8926912484071196,0.7698805362739788,0.6430918658097793,0.5805215126194488,0.6614384292663255,0.7095247184753304,0.110054754257748,11
11,0.08466982841491699,0.01583312929423931,0.001760244369506836,5.045851965239051e-05,0.8,5,150,"OrderedDict([('colsample_bytree', 0.8), ('max_depth', 5), ('n_estimators', 150)])",0.90280393387738,0.7791863000444028,0.6514673934510408,0.5961159028130109,0.6548198366134907,0.716878673359865,0.11060201114748446,5
12,0.05917372703552246,0.02385278836824308,0.0014931678771972657,5.6189629625195514e-05,0.72173047004524,3,150,"OrderedDict([('colsample_bytree', 0.72173047004524), ('max_depth', 3), ('n_estimators', 150)])",0.8831518557545954,0.7771164021164022,0.6562307074947525,0.5879629629629629,0.6548198366134907,0.7118563529884407,0.10516460622174956,9
13,0.03870105743408203,0.019364820941880273,0.0014223098754882813,3.6540663331770784e-05,0.5888045525686061,5,53,"OrderedDict([('colsample_bytree', 0.5888045525686061), ('max_depth', 5), ('n_estimators', 53)])",0.9127484437357353,0.7793778801843319,0.6720378162173394,0.5822874369385997,0.6399383641512576,0.7172779882454527,0.11688937942404501,4
14,0.02196669578552246,0.010316716511946045,0.0013401508331298828,3.490434969684904e-05,0.8,3,50,"OrderedDict([('colsample_bytree', 0.8), ('max_depth', 3), ('n_estimators', 50)])",0.8557621671258034,0.7452580449301761,0.6787941734625841,0.584422923283774,0.6290353627014243,0.6986545343007524,0.09502086027521647,13
15,0.0743720531463623,0.021285599493404538,0.0016713619232177734,4.861293439678631e-05,0.2,5,150,"OrderedDict([('colsample_bytree', 0.2), ('max_depth', 5), ('n_estimators', 150)])",0.8378289418862389,0.6750796937132341,0.6604872407007956,0.5495160665892374,0.6261843238587425,0.6698192533496496,0.09457153689292146,14
