,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.02995305061340332,0.012162494247954403,0.0010424137115478515,0.00010263529658239662,0.5503139446290488,3,141,"{'colsample_bytree': 0.5503139446290488, 'max_depth': 3, 'n_estimators': 141}",-0.4412492242054888,-0.4504488601649414,-0.5093549065115203,-0.43312917013792634,-0.6495411546163435,-0.496744663127244,0.08096389579424361,7
1,0.0374751091003418,0.000509616196491982,0.001036691665649414,1.3486485751820563e-05,0.7305737097500853,5,118,"{'colsample_bytree': 0.7305737097500853, 'max_depth': 5, 'n_estimators': 118}",-0.4229370073428447,-0.4381061727575702,-0.4674287541024064,-0.4458225268789517,-0.6920817098645717,-0.4932752341892689,0.10043396460316358,4
2,0.016909074783325196,8.82345126175601e-05,0.000978374481201172,8.992648186609988e-06,0.2713704126064507,5,57,"{'colsample_bytree': 0.2713704126064507, 'max_depth': 5, 'n_estimators': 57}",-0.4418928910004863,-0.5282459436089367,-0.5978701761577528,-0.4304312093503105,-0.6716503657158234,-0.534018117166662,0.09194601028081938,18
3,0.02602858543395996,0.00020839924560502366,0.001005077362060547,8.95718008733211e-06,0.21803992954152013,4,123,"{'colsample_bytree': 0.21803992954152013, 'max_depth': 4, 'n_estimators': 123}",-0.48282577768069673,-0.5715752233719372,-0.6130250135411464,-0.4485038955290881,-0.665418005826887,-0.5562695831899511,0.08046894514601376,19
4,0.01993269920349121,0.0002831890639280763,0.0009777545928955078,7.5198293253724725e-06,0.9894531034351166,4,83,"{'colsample_bytree': 0.9894531034351166, 'max_depth': 4, 'n_estimators': 83}",-0.488589460425973,-0.4611168982490148,-0.5666482739198252,-0.40613214872518416,-0.6090994475426744,-0.5063172457725343,0.07293615484511733,10
5,0.03198418617248535,0.0002683010447826717,0.001023721694946289,5.626678466796875e-06,0.9414267171642248,4,135,"{'colsample_bytree': 0.9414267171642248, 'max_depth': 4, 'n_estimators': 135}",-0.5035817183818744,-0.4570397456516729,-0.578871779154071,-0.42107419762383586,-0.6339607581726593,-0.5189056397968227,0.07806000337874391,14
6,0.018677711486816406,0.0001238022076265918,0.0009786128997802735,2.098657789526599e-05,0.38844408375181,3,109,"{'colsample_bytree': 0.38844408375181, 'max_depth': 3, 'n_estimators': 109}",-0.48862744937691455,-0.47274506136293093,-0.5920630241955134,-0.4516693699201986,-0.6095637704998306,-0.5229337350710777,0.06489692689227586,15
7,0.02313885688781738,0.0003311462789271308,0.0009830474853515625,5.985018699162667e-06,0.8148964865039048,4,98,"{'colsample_bytree': 0.8148964865039048, 'max_depth': 4, 'n_estimators': 98}",-0.4949317350942173,-0.44035907419324,-0.5273432346276097,-0.42043470842544334,-0.628605464133446,-0.5023348432947913,0.07371990692127911,9
8,0.022157001495361327,0.00022315298379805396,0.0009706974029541016,5.387626880833806e-06,0.6143270975773123,3,129,"{'colsample_bytree': 0.6143270975773123, 'max_depth': 3, 'n_estimators': 129}",-0.4415591716639702,-0.4511969209832365,-0.5096408927306854,-0.4273963248325546,-0.6455646929135191,-0.49507160062479316,0.08028567197150649,5
9,0.011659336090087891,0.00016625660403241771,0.000942230224609375,7.093503674178738e-06,0.7123599993530514,3,63,"{'colsample_bytree': 0.7123599993530514, 'max_depth': 3, 'n_estimators': 63}",-0.4351927806735754,-0.4359172439009173,-0.5138310152441707,-0.4078710926162396,-0.5678990912168218,-0.472142244730345,0.05952414940045448,1
10,0.017621231079101563,0.00036529415706229975,0.0009722709655761719,6.480425746381557e-06,0.39228973712056964,5,56,"{'colsample_bytree': 0.39228973712056964, 'max_depth': 5, 'n_estimators': 56}",-0.5232298461971404,-0.4185675994907024,-0.5488358738585587,-0.4336476626378501,-0.6162225189415793,-0.5081007002251662,0.07367225263887997,11
11,0.04245071411132813,0.000593467002378168,0.001049947738647461,9.844580002261306e-06,0.9641798725480089,5,133,"{'colsample_bytree': 0.9641798725480089, 'max_depth': 5, 'n_estimators': 133}",-0.44971492789919204,-0.4952982317896127,-0.5012603102347688,-0.4322158370884696,-0.6188559479847213,-0.49946905099935285,0.06522622641412387,8
12,0.018436288833618163,0.00019176512464535444,0.0010057926177978516,3.042901121562211e-05,0.9528730780890684,3,102,"{'colsample_bytree': 0.9528730780890684, 'max_depth': 3, 'n_estimators': 102}",-0.4767579729651879,-0.5048964783665134,-0.5435235874018334,-0.39146120286342073,-0.6658583594441615,-0.5164995202082234,0.08987431783024784,13
13,0.02462348937988281,0.0004017211588963696,0.001027822494506836,2.3875689345100114e-05,0.9752381863785544,3,140,"{'colsample_bytree': 0.9752381863785544, 'max_depth': 3, 'n_estimators': 140}",-0.4851087107872458,-0.5147029104872141,-0.5736988765232554,-0.3974242990257924,-0.6909788504908382,-0.5323827294628691,0.09759194679872726,16
14,0.03215775489807129,0.00033563841023245383,0.001030302047729492,9.94477017687127e-06,0.31298475606265985,4,147,"{'colsample_bytree': 0.31298475606265985, 'max_depth': 4, 'n_estimators': 147}",-0.499897667382098,-0.4735506236400863,-0.5880485821280295,-0.43596331179280173,-0.6666035849671689,-0.5328127539820369,0.08357774899766036,17
