,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro
10,0.05747833251953125,0.004069922580711904,0.02068614959716797,0.002656812474107561,4,0.2,100,"{'max_depth': 4, 'max_features': 0.2, 'n_estimators': 100}",0.8278688524590164,0.7622950819672131,0.6885245901639344,0.5702479338842975,0.7107438016528925,0.7119360520254708,0.0855587364830381,9,0.8114759224515322,0.7525988173046997,0.6697396658464512,0.5195121951219512,0.6508001979871308,0.680825359742353,0.0992646349654386,16,0.7777945822410431,0.7334656084656085,0.6596560846560847,0.5332512315270935,0.6730734883184973,0.6754481990416654,0.08284420275237792,7,0.7758900480211955,0.7403615991851286,0.6640698920025175,0.5222954385515961,0.6531034061028558,0.6711440767726587,0.0875148111925784,7,0.8278688524590164,0.7622950819672131,0.6885245901639344,0.5702479338842975,0.7107438016528925,0.7119360520254708,0.0855587364830381,9
11,0.09049501419067382,0.004851883533045725,0.03169751167297363,0.0023020773737130983,4,0.2,150,"{'max_depth': 4, 'max_features': 0.2, 'n_estimators': 150}",0.8278688524590164,0.7540983606557377,0.6967213114754098,0.5702479338842975,0.71900826446281,0.7135889445874544,0.0843343839219123,8,0.8114759224515322,0.7433155080213903,0.6755606600308487,0.5216783216783217,0.6696969696969696,0.6843454763758124,0.096324420491591,14,0.7777945822410431,0.7171957671957672,0.668915343915344,0.5332512315270935,0.6902140408492495,0.6774741931456993,0.08084281562508279,6,0.7758900480211955,0.724199843871975,0.6719542945569349,0.5253279242731574,0.6735911664243757,0.6741926554295277,0.08367694878105907,5,0.8278688524590164,0.7540983606557377,0.6967213114754098,0.5702479338842975,0.7190082644628101,0.7135889445874544,0.0843343839219123,8
12,0.03889484405517578,0.0025077861576448856,0.011370611190795899,0.0020072651095421968,4,0.5,50,"{'max_depth': 4, 'max_features': 0.5, 'n_estimators': 50}",0.8278688524590164,0.7868852459016393,0.7622950819672131,0.5041322314049587,0.71900826446281,0.7200379352391274,0.11357646699112214,5,0.8267505441418485,0.7877815224950516,0.7557347670250896,0.4569047619047619,0.6637566137566138,0.698185641864673,0.13211364709286968,4,0.7721482825838543,0.7498677248677249,0.737169312169312,0.4745484400656814,0.6845677411920605,0.6836603001757265,0.10844847068301022,3,0.7726590377753167,0.7625108423555215,0.7444645061858598,0.4647962498839692,0.6653693335741376,0.681959993954961,0.11494077738383582,3,0.8278688524590164,0.7868852459016392,0.7622950819672131,0.5041322314049587,0.7190082644628101,0.7200379352391274,0.11357646699112213,5
13,0.060348796844482425,0.003163777527236845,0.022473239898681642,0.004535420229557842,4,0.5,100,"{'max_depth': 4, 'max_features': 0.5, 'n_estimators': 100}",0.8278688524590164,0.7377049180327869,0.7213114754098361,0.512396694214876,0.71900826446281,0.703658040915865,0.10364911133229565,14,0.8267505441418485,0.7374988609440495,0.7237808189421093,0.47344322344322337,0.6547752111276701,0.6832497317197802,0.11832817877155091,15,0.7721482825838543,0.7193121693121695,0.7074074074074074,0.4860426929392447,0.6732751418776827,0.6716371388240716,0.09808454726792017,9,0.7726590377753167,0.7264253766231953,0.7125266378997722,0.47917748917748915,0.6505105405770499,0.6682598164105646,0.10228308224302107,9,0.8278688524590164,0.7377049180327869,0.7213114754098362,0.512396694214876,0.7190082644628101,0.703658040915865,0.10364911133229567,14
14,0.09856634140014649,0.006711418621438789,0.031281232833862305,0.005118098299734714,4,0.5,150,"{'max_depth': 4, 'max_features': 0.5, 'n_estimators': 150}",0.8114754098360656,0.680327868852459,0.7049180327868853,0.49586776859504134,0.7107438016528925,0.6806665763446688,0.1027175132191579,21,0.7856532356532356,0.6943065894678798,0.7133203378817413,0.47443515737233904,0.6495126705653022,0.6634455981880996,0.10420524968215329,27,0.7717449754654836,0.6776455026455027,0.6921957671957671,0.47967980295566504,0.6730734883184973,0.6588679073161832,0.09645180363312646,18,0.7713151927437641,0.6812034833882118,0.697979797979798,0.4765765765765766,0.6517543859649123,0.6557658873306527,0.09788322507831694,18,0.8114754098360656,0.680327868852459,0.7049180327868853,0.49586776859504134,0.7107438016528925,0.6806665763446688,0.1027175132191579,21
15,0.04153232574462891,0.0034252934450454578,0.014757776260375976,0.0012991137762979456,4,0.8,50,"{'max_depth': 4, 'max_features': 0.8, 'n_estimators': 50}",0.8278688524590164,0.6967213114754098,0.6721311475409836,0.48760330578512395,0.7107438016528925,0.6790136837826852,0.10969368606306203,24,0.8178534571723426,0.7055990007602911,0.6936314755787372,0.46981115731115736,0.6448306595365418,0.666345150071814,0.11342720933484106,26,0.7743832761981583,0.6895502645502646,0.665079365079365,0.4704205436964058,0.6674271886613085,0.6533721276371004,0.09975814942339986,24,0.7774174174174174,0.6945086198817542,0.6710906089410762,0.46968335953289914,0.644779362996204,0.6514958737538702,0.10118417561974581,22,0.8278688524590164,0.6967213114754098,0.6721311475409836,0.48760330578512395,0.7107438016528925,0.6790136837826852,0.10969368606306203,24
16,0.056263160705566403,0.005470575812977514,0.018714427947998047,0.002169229180749579,4,0.8,100,"{'max_depth': 4, 'max_features': 0.8, 'n_estimators': 100}",0.8278688524590164,0.680327868852459,0.6885245901639344,0.5206611570247934,0.7107438016528925,0.685625254030619,0.0980956721463274,19,0.8178020155632096,0.7091259021651966,0.7035838212968987,0.49402694230280436,0.6448306595365418,0.6738738681729302,0.10585756802349999,21,0.7777945822410431,0.6846560846560846,0.6769841269841269,0.49753694581280783,0.6674271886613085,0.6608797856710742,0.09079370427340093,17,0.7792114695340503,0.6871105632542696,0.6834761568706523,0.49572103988731286,0.644779362996204,0.6580597185084979,0.09240985674160833,15,0.8278688524590164,0.680327868852459,0.6885245901639344,0.5206611570247934,0.7107438016528925,0.685625254030619,0.0980956721463274,19
17,0.09189791679382324,0.004758435469555946,0.031226968765258788,0.002654422555886414,4,0.8,150,"{'max_depth': 4, 'max_features': 0.8, 'n_estimators': 150}",0.819672131147541,0.680327868852459,0.680327868852459,0.5041322314049587,0.7107438016528925,0.679040780382062,0.10136919855119596,23,0.802196448100057,0.7130427841634739,0.698556209700028,0.4758353769414277,0.6448306595365418,0.6668922956883057,0.10810101450739928,25,0.768535322981784,0.6898148148148148,0.671031746031746,0.48563218390804597,0.6674271886613085,0.6564882512795398,0.09293887826138285,21,0.7705419304297285,0.6893162393162394,0.6772882308093576,0.4802193398713486,0.644779362996204,0.6524290206845758,0.09554475192643251,21,0.819672131147541,0.680327868852459,0.680327868852459,0.5041322314049587,0.7107438016528925,0.679040780382062,0.10136919855119596,23
18,0.040144491195678714,0.002513937854619599,0.01791825294494629,0.0017472790685301406,5,0.2,50,"{'max_depth': 5, 'max_features': 0.2, 'n_estimators': 50}",0.8524590163934426,0.7295081967213115,0.6557377049180327,0.5537190082644629,0.71900826446281,0.7020864381520119,0.0977868218724101,15,0.8343836013327538,0.7241235888294711,0.6857958671684162,0.5231660231660231,0.681902356902357,0.6898742874798043,0.09992776092064913,10,0.8258049337904149,0.7199735449735449,0.6465608465608466,0.5279602262360883,0.6902140408492495,0.6821027184820289,0.09713233479092818,4,0.8274878912744885,0.7213785213785213,0.6544635423140096,0.5254918117210835,0.6708887220614983,0.6799420977499202,0.09805381139228539,4,0.8524590163934426,0.7295081967213115,0.6557377049180327,0.5537190082644629,0.7190082644628101,0.7020864381520119,0.0977868218724101,15
19,0.06152853965759277,0.00987579706914279,0.021021223068237303,0.005012646904460836,5,0.2,100,"{'max_depth': 5, 'max_features': 0.2, 'n_estimators': 100}",0.8524590163934426,0.7622950819672131,0.7049180327868853,0.5950413223140496,0.71900826446281,0.7267443435848802,0.08360616548316449,1,0.8344109996283909,0.7549736238260829,0.6945335710041592,0.5474808481710984,0.6736495388669302,0.7010097162993324,0.09494170719462423,3,0.8235699401761107,0.7386243386243386,0.6851851851851851,0.5577221309979931,0.6902140408492495,0.6990631271665754,0.08638890754953993,1,0.8253561253561253,0.745533216297834,0.6886954889672281,0.5505188446364917,0.6718421936675906,0.6963891737850539,0.0905400590422892,1,0.8524590163934426,0.7622950819672131,0.7049180327868853,0.5950413223140496,0.7190082644628101,0.7267443435848802,0.08360616548316448,1
20,0.09250044822692871,0.010664338587242165,0.0328559398651123,0.0032417749543211137,5,0.2,150,"{'max_depth': 5, 'max_features': 0.2, 'n_estimators': 150}",0.8688524590163934,0.7459016393442623,0.7131147540983607,0.5537190082644629,0.71900826446281,0.7201192250372579,0.10052426251005804,4,0.8544593088071348,0.737604381047004,0.6998396665063332,0.5188305015891223,0.6771794088703383,0.6975826533639864,0.10824577771728401,5,0.8409121462660484,0.7215608465608465,0.6977513227513228,0.52465334792921,0.6902140408492495,0.6950183408713355,0.10103889188788355,2,0.8438746438746438,0.7283409577262652,0.69829481942158,0.5214174914247013,0.6712640340689121,0.6926383893032205,0.10387736252185763,2,0.8688524590163934,0.7459016393442623,0.7131147540983606,0.5537190082644629,0.7190082644628101,0.7201192250372579,0.10052426251005805,4
21,0.04049463272094726,0.0028366232788473405,0.015583944320678712,0.001468814366288017,5,0.5,50,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 50}",0.819672131147541,0.6967213114754098,0.680327868852459,0.5041322314049587,0.7024793388429752,0.6806665763446688,0.10121322547971477,21,0.7978911590412291,0.7178505510731424,0.7160541752933057,0.5016292888633314,0.6698612358989718,0.6806572820339961,0.09853693539302048,17,0.7854742219533509,0.7017195767195767,0.6813492063492063,0.5022577996715928,0.6709013914095584,0.668340439220657,0.09229704170269466,12,0.7885242611270008,0.7003973195754017,0.6850961538461539,0.4992967311094721,0.6414347751557054,0.6629498481627467,0.09477019177958086,13,0.819672131147541,0.6967213114754098,0.680327868852459,0.5041322314049587,0.7024793388429752,0.6806665763446688,0.10121322547971477,21
22,0.06106753349304199,0.00862607438507922,0.02154998779296875,0.0033905458584406016,5,0.5,100,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 100}",0.8442622950819673,0.7213114754098361,0.680327868852459,0.5206611570247934,0.7024793388429752,0.6938084270424062,0.10356608648846856,17,0.8256160930184699,0.7411816578483245,0.7185916919959473,0.512630998345284,0.6597073377259136,0.6915455557867878,0.10410978441921824,8,0.8086643812596627,0.7162698412698413,0.6865079365079364,0.5141625615763546,0.6652550917523694,0.6781719624732329,0.09551454059399932,5,0.8123754006106947,0.7202110389610389,0.6874198818980372,0.5117539138943248,0.633890928872569,0.6731302328473329,0.0993901930926813,6,0.8442622950819673,0.7213114754098362,0.680327868852459,0.5206611570247934,0.7024793388429752,0.6938084270424062,0.10356608648846857,17
23,0.0928950309753418,0.0037847974494332258,0.03729867935180664,0.0019175835068813226,5,0.5,150,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 150}",0.8524590163934426,0.6967213114754098,0.6557377049180327,0.49586776859504134,0.7107438016528925,0.6823059206069637,0.11439724401270282,20,0.8379281537176274,0.7286848072562359,0.7136666447527009,0.49610365514255667,0.6755174291938998,0.6903801380126041,0.11112531478497222,9,0.8145123344760368,0.7035714285714286,0.6738095238095237,0.4963054187192118,0.6823956442831216,0.6741188699718645,0.10223893800110814,8,0.8196396396396396,0.7028373015873015,0.6698559702728439,0.49299032636976275,0.6569034150429499,0.6684453305824996,0.10484482913602432,8,0.8524590163934426,0.6967213114754098,0.6557377049180327,0.49586776859504134,0.7107438016528925,0.6823059206069637,0.11439724401270282,20
24,0.04213418960571289,0.00948205067662487,0.013299560546875,0.0029342130906777853,5,0.8,50,"{'max_depth': 5, 'max_features': 0.8, 'n_estimators': 50}",0.8442622950819673,0.6885245901639344,0.6557377049180327,0.47107438016528924,0.6942148760330579,0.6707627692724563,0.11922145306284997,26,0.8332293832293832,0.7218820861678005,0.6997498274672188,0.4694268736821929,0.6383100608664519,0.6725196462826094,0.1195179675238304,22,0.8030180816024736,0.6976190476190477,0.6634920634920635,0.46736453201970446,0.6557312822285599,0.6574450013923698,0.1086053076994152,20,0.8096658829711988,0.6964880952380952,0.6658653846153846,0.4661497270886817,0.6273638642059695,0.6531065908238659,0.11150884321285932,20,0.8442622950819673,0.6885245901639344,0.6557377049180327,0.47107438016528924,0.6942148760330579,0.6707627692724563,0.11922145306284997,26
25,0.05696735382080078,0.0029253630010586526,0.021313953399658202,0.001936860188303167,5,0.8,100,"{'max_depth': 5, 'max_features': 0.8, 'n_estimators': 100}",0.860655737704918,0.680327868852459,0.6311475409836066,0.49586776859504134,0.6942148760330579,0.6724427584338166,0.1173408263632033,25,0.8459237926451041,0.7144746787603932,0.685921655483899,0.5008361204013377,0.6383100608664519,0.6770932616314372,0.11184791064934947,18,0.831652887006789,0.6865079365079364,0.6456349206349207,0.4963054187192118,0.6557312822285599,0.6631664890194835,0.10689971417117214,15,0.836352405693233,0.6875992063492063,0.646382809577254,0.4950980392156863,0.6273638642059695,0.6585592650082698,0.10981321459952058,14,0.860655737704918,0.680327868852459,0.6311475409836066,0.49586776859504134,0.6942148760330579,0.6724427584338166,0.1173408263632033,25
26,0.0938675880432129,0.007305795705649895,0.031030893325805664,0.004883909262941183,5,0.8,150,"{'max_depth': 5, 'max_features': 0.8, 'n_estimators': 150}",0.8278688524590164,0.6639344262295082,0.6311475409836066,0.48760330578512395,0.6942148760330579,0.6609538002980626,0.10946654737415189,27,0.8087113087113087,0.7102216087723333,0.6948853615520282,0.4953703703703704,0.6383100608664519,0.6694997420544985,0.1029333713554775,24,0.791322175169725,0.6764550264550264,0.6507936507936508,0.49035303776683087,0.6557312822285599,0.6529310344827586,0.09607236942179327,25,0.7954696033664609,0.6745696872279151,0.6483134920634921,0.48877170325728225,0.6273638642059695,0.6468976700242239,0.09821074829258107,23,0.8278688524590164,0.6639344262295082,0.6311475409836066,0.48760330578512395,0.6942148760330579,0.6609538002980626,0.10946654737415189,27
