,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.16152381896972656,0.20655566018176907,0.014992713928222656,0.0016288607055609686,4,0.28317799131900695,66,"OrderedDict([('max_depth', 4), ('max_features', 0.28317799131900695), ('n_estimators', 66)])",0.4771573604060914,0.4771573604060914,0.4324324324324324,0.5376344086021505,0.5376344086021505,0.49240319408978317,0.04038090805247433,14
1,0.11316437721252441,0.00618327999686278,0.02889256477355957,0.004216372875074681,3,0.6767046880272642,144,"OrderedDict([('max_depth', 3), ('max_features', 0.6767046880272642), ('n_estimators', 144)])",0.4513274336283186,0.4554455445544554,0.4066390041493776,0.5142857142857142,0.456896551724138,0.45691884966840074,0.034212439491881866,26
2,0.07385745048522949,0.0022909156240576607,0.018160438537597655,0.0018490097607972453,4,0.7256307627637708,88,"OrderedDict([('max_depth', 4), ('max_features', 0.7256307627637708), ('n_estimators', 88)])",0.4927536231884058,0.4693877551020407,0.417391304347826,0.5333333333333334,0.4884792626728111,0.4802690557288834,0.03771234228330405,20
3,0.10562100410461425,0.005194927989823782,0.029098892211914064,0.004293944912628151,5,0.5299580881338504,138,"OrderedDict([('max_depth', 5), ('max_features', 0.5299580881338504), ('n_estimators', 138)])",0.4699453551912568,0.4919786096256684,0.41904761904761906,0.5591397849462366,0.5297297297297296,0.4939682197081021,0.048415641038444986,13
4,0.08428487777709961,0.011720284418989285,0.02332625389099121,0.0014842958276883003,3,0.27317949397928276,102,"OrderedDict([('max_depth', 3), ('max_features', 0.27317949397928276), ('n_estimators', 102)])",0.4716981132075471,0.4509803921568628,0.42608695652173917,0.5294117647058824,0.5118483412322274,0.47800511356485176,0.03808836224339714,22
5,0.0998948097229004,0.006249673375547006,0.029200124740600585,0.001417217210165615,3,0.3816900977702603,127,"OrderedDict([('max_depth', 3), ('max_features', 0.3816900977702603), ('n_estimators', 127)])",0.4615384615384615,0.46078431372549017,0.41025641025641024,0.5167464114832535,0.5023255813953489,0.4703302356797929,0.03729731342385022,25
6,0.09557862281799316,0.0019282057290414619,0.02672100067138672,0.003842416821609738,4,0.7904918715197171,126,"OrderedDict([('max_depth', 4), ('max_features', 0.7904918715197171), ('n_estimators', 126)])",0.47342995169082125,0.45360824742268047,0.41964285714285715,0.5408163265306122,0.4907407407407407,0.47564762470554245,0.04025406330691045,24
7,0.08067474365234376,0.005393202781804651,0.02013053894042969,0.0036550754949633327,4,0.47085924982583227,91,"OrderedDict([('max_depth', 4), ('max_features', 0.47085924982583227), ('n_estimators', 91)])",0.4807692307692308,0.46464646464646464,0.41777777777777786,0.5326633165829147,0.48803827751196177,0.4767790134576699,0.03713244605312835,23
8,0.07603578567504883,0.002882949971527816,0.02127418518066406,0.0021617600003771263,3,0.22405993400675644,88,"OrderedDict([('max_depth', 3), ('max_features', 0.22405993400675644), ('n_estimators', 88)])",0.4859813084112149,0.45714285714285713,0.42152466367713004,0.5120772946859904,0.5517241379310345,0.48569005236964546,0.044696781325840575,17
9,0.08143177032470703,0.011110657046458774,0.019391679763793947,0.004159676197375946,4,0.31232705521008347,85,"OrderedDict([('max_depth', 4), ('max_features', 0.31232705521008347), ('n_estimators', 85)])",0.47572815533980584,0.467005076142132,0.4255319148936171,0.527363184079602,0.5148514851485149,0.4820959631207343,0.03630377642677637,19
10,0.06417489051818848,0.027382938276226475,0.011078071594238282,0.002614394856746609,3,0.6915484243616496,50,"OrderedDict([('max_depth', 3), ('max_features', 0.6915484243616496), ('n_estimators', 50)])",0.43859649122807015,0.44999999999999996,0.4100418410041841,0.4830917874396135,0.44537815126050423,0.4454216541864744,0.02340220550471509,27
11,0.09273266792297363,0.008500640747939584,0.024364566802978514,0.0022258143265301666,5,0.261458229062503,115,"OrderedDict([('max_depth', 5), ('max_features', 0.261458229062503), ('n_estimators', 115)])",0.4623655913978495,0.5027932960893855,0.4541062801932367,0.5494505494505494,0.5423728813559321,0.5022177196973907,0.0393614309792275,9
12,0.0621696949005127,0.01475414334559087,0.012973165512084961,0.0024381603264293987,5,0.2,50,"OrderedDict([('max_depth', 5), ('max_features', 0.2), ('n_estimators', 50)])",0.4973544973544973,0.48044692737430167,0.47474747474747475,0.5529411764705883,0.5027322404371585,0.5016444632768041,0.02765401732672939,10
13,0.12219123840332032,0.008873520568364853,0.03494606018066406,0.003135510210699571,5,0.2,150,"OrderedDict([('max_depth', 5), ('max_features', 0.2), ('n_estimators', 150)])",0.48888888888888893,0.48913043478260865,0.4541062801932367,0.5649717514124294,0.5340909090909091,0.5062376528736146,0.03882477238368531,3
14,0.1243058681488037,0.013847603575253904,0.035506582260131835,0.004594211825885211,5,0.2,150,"OrderedDict([('max_depth', 5), ('max_features', 0.2), ('n_estimators', 150)])",0.48888888888888893,0.48913043478260865,0.4541062801932367,0.5649717514124294,0.5340909090909091,0.5062376528736146,0.03882477238368531,3
15,0.12375001907348633,0.02245276109576032,0.029637670516967772,0.003205083139180066,5,0.8,149,"OrderedDict([('max_depth', 5), ('max_features', 0.8), ('n_estimators', 149)])",0.4666666666666667,0.47513812154696133,0.4271844660194175,0.5280898876404494,0.5257731958762887,0.4845704675499567,0.03819495557111715,18
